"BOROCODE","City, State, Zip ","ORIGINAL MARKET VALUE","Borough","Postcode","Latitude","Longitude","NTA"
"3","NEW YORK             NY 10026     ","804321",,,,,
"3","BROOKLYN             NY 11215-2612","1353000","BROOKLYN ","11215","40.670337","-73.975408","Park Slope-Gowanus                                                         "
"3","BROOKLYN             NY 11215-2666","1517000","BROOKLYN ","11215","40.670397","-73.975332","Park Slope-Gowanus                                                         "
"3","BROOKLYN             NY 11215-2601","1396000","BROOKLYN ","11215","40.66914","-73.973952","Park Slope-Gowanus                                                         "
"3","BROOKLYN             NY 11215-3002","4024000","BROOKLYN ","11215","40.668662","-73.974713","Park Slope-Gowanus                                                         "
"3","BROOKLYN             NY 11215-3002","3259000","BROOKLYN ","11215","40.668975","-73.975358","Park Slope-Gowanus                                                         "
"3","BROOKLYN             NY 11215-3006","2412000","BROOKLYN ","11215","40.669289","-73.977758","Park Slope-Gowanus                                                         "
"3","BROOKLYN             NY 11215-3095","2496000","BROOKLYN ","11215","40.669311","-73.977809","Park Slope-Gowanus                                                         "
"3","BROOKLYN             NY 11215-3003","2627000","BROOKLYN ","11215","40.669772","-73.977045","Park Slope-Gowanus                                                         "
"3","BROOKLYN             NY 11215-3710","1408000","BROOKLYN ","11215","40.666124","-73.975593","Park Slope-Gowanus                                                         "
"3","BROOKLYN             NY 11215-3708","3004000","BROOKLYN ","11215","40.666236","-73.976682","Park Slope-Gowanus                                                         "
"3","BROOKLYN             NY 11215-3617","2846000","BROOKLYN ","11215","40.666992","-73.980001","Park Slope-Gowanus                                                         "
"3","BROOKLYN             NY 11215-8112","6120000","BROOKLYN ","11215","40.666545","-73.981883","Park Slope-Gowanus                                                         "
"3","ST PETERSBURG        FL 33711-4629","2959000",,,,,
"3","BROOKLYN             NY 11215-5271","93588","BROOKLYN ","11215","40.663316","-73.97793","Park Slope-Gowanus                                                         "
"3","BROOKLYN             NY 11215-6157","106500","BROOKLYN ","11215","40.659299","-73.984776","Windsor Terrace                                                            "
"3","BROOKLYN             NY 11215     ","80042","BROOKLYN ","11215","40.663173","-73.978045","Park Slope-Gowanus                                                         "
"3","BROOKLYN             NY 11215     ","86487","BROOKLYN ","11215","40.663173","-73.978045","Park Slope-Gowanus                                                         "
"3","BROOKLYN             NY 11215-6094","78382","BROOKLYN ","11215","40.663173","-73.978045","Park Slope-Gowanus                                                         "
"3","BROOKLYN             NY 11215-5207","1977000","BROOKLYN ","11215","40.662729","-73.979963","Park Slope-Gowanus                                                         "
"3","NEW YORK             NY 10016     ","3344000","BROOKLYN ","11226","40.645562","-73.948023","Erasmus                                                                    "
"3","BROOKLYN             NY 11231-4610","250500","BROOKLYN ","11231","40.681442","-73.994037","Carroll Gardens-Columbia Street-Red Hook                                   "
"3","BROOKLYN             NY 11215     ","250500","BROOKLYN ","11215","40.663633","-73.984288","Park Slope-Gowanus                                                         "
"3","BROOKLYN             NY 11215-5810","1399000","BROOKLYN ","11215","40.660613","-73.980832","Windsor Terrace                                                            "
"3","BROOKLYN             NY 11234-2125","1500000","BROOKLYN ","11234","40.628849","-73.92896","Flatlands                                                                  "
"3","BROOKLYN             NY 11222-6102","1778000","BROOKLYN ","11222","40.738162","-73.955442","Greenpoint                                                                 "
"3","BROOKLYN             NY 11201     ","5557130",,,,,
"3","BROOKLYN             NY 11238-3109","1045000","BROOKLYN ","11238","40.679904","-73.962677","Prospect Heights                                                           "
"3","BROOKLYN             NY 11217-2402","385000","BROOKLYN ","11217","40.680923","-73.975595","Park Slope-Gowanus                                                         "
"3","BROOKLYN             NY 11238-3104","278000","BROOKLYN ","11238","40.679474","-73.964574","Prospect Heights                                                           "
"3","BROOKLYN             NY 11233-1808","108000","BROOKLYN ","11233","40.682362","-73.928954","Crown Heights North                                                        "
"3","BROOKLYN             NY 11233     ","1123000","BROOKLYN ","11233","40.682362","-73.928954","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238     ","0","BROOKLYN ","11238","40.678626","-73.964383","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238     ","0","BROOKLYN ","11238","40.678626","-73.964383","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238     ","0","BROOKLYN ","11238","40.678626","-73.964383","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238     ","0","BROOKLYN ","11238","40.678626","-73.964383","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238     ","0","BROOKLYN ","11238","40.678626","-73.964383","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238     ","0","BROOKLYN ","11238","40.678626","-73.964383","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238     ","0","BROOKLYN ","11238","40.678626","-73.964383","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238     ","0","BROOKLYN ","11238","40.678626","-73.964383","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238     ","543102","BROOKLYN ","11238","40.679078","-73.962685","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238     ","319442","BROOKLYN ","11238","40.679078","-73.962685","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238     ","406090","BROOKLYN ","11238","40.679078","-73.962685","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238     ","552862","BROOKLYN ","11238","40.679067","-73.962634","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238     ","325183","BROOKLYN ","11238","40.679067","-73.962634","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238     ","413388","BROOKLYN ","11238","40.679067","-73.962634","Prospect Heights                                                           "
"3","BROOKLYN             NY 11217-1269","846000","BROOKLYN ","11217","40.688895","-73.977774","Fort Greene                                                                "
"3","SANTA FE             NM 87505     ","1842000",,,,,
"3","BROOKLYN             NY 11217-2410","1050000","BROOKLYN ","11217","40.679641","-73.973804","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238-3402","1720000","BROOKLYN ","11238","40.67902","-73.970786","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238     ","3447","BROOKLYN ","11238","40.676795","-73.964673","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238     ","6847","BROOKLYN ","11238","40.676795","-73.964673","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238     ","7196","BROOKLYN ","11238","40.676795","-73.964673","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238     ","3109","BROOKLYN ","11238","40.676795","-73.964673","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238     ","3058","BROOKLYN ","11238","40.676795","-73.964673","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238     ","6313","BROOKLYN ","11238","40.676795","-73.964673","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238     ","5431","BROOKLYN ","11238","40.676795","-73.964673","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238-6103","1361000","BROOKLYN ","11238","40.672054","-73.961085","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-4102","671000","BROOKLYN ","11238","40.676182","-73.96176","Crown Heights North                                                        "
"3","LONG ISLAND CITY     NY 11101-4347","5508000",,,,,
"3","BROOKLYN             NY 11238     ","40226","BROOKLYN ","11238","40.677277","-73.97149","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238     ","48271","BROOKLYN ","11238","40.677277","-73.97149","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238     ","45589","BROOKLYN ","11238","40.677277","-73.97149","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238-4642","102186","BROOKLYN ","11238","40.675197","-73.961559","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6309","246675","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-4205","32501140","BROOKLYN ","11238","40.67561","-73.959107","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-4304","1889000","BROOKLYN ","11238","40.67722","-73.971295","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238-4435","2073000","BROOKLYN ","11238","40.676497","-73.969273","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238-4002","1938000","BROOKLYN ","11238","40.67584","-73.964698","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238-4002","1896000","BROOKLYN ","11238","40.675802","-73.964515","Prospect Heights                                                           "
"3","BROOKLYN             NY 11242-1108","15319000","BROOKLYN ","11242","40.693244","-73.99066","Brooklyn Heights-Cobble Hill                                               "
"3","NEW YORK             NY 10019-4315","16890000","BROOKLYN ","11207","40.683021","-73.910666","Ocean Hill                                                                 "
"3","BROOKLYN             NY 11217-3597","879000","BROOKLYN ","11217","40.677501","-73.979731","Park Slope-Gowanus                                                         "
"3","BROOKLYN             NY 11238-4501","2170000","BROOKLYN ","11238","40.674981","-73.965121","Prospect Heights                                                           "
"3","BROOKLYN             NY 11209-3801","969000","BROOKLYN ","11209","40.627586","-74.029364","Bay Ridge                                                                  "
"3","BROOKLYN             NY 11238-5252","112740","BROOKLYN ","11238","40.673836","-73.964076","Prospect Heights                                                           "
"3","BROOKLYN             NY 11238-4609","534000","BROOKLYN ","11238","40.673618","-73.960539","Prospect Heights                                                           "
"3","BROOKLYN             NY 11201     ","687000","BROOKLYN ","11201","40.690419","-73.98519","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"3","BROOKLYN             NY 11215-1003","3529000","BROOKLYN ","11215","40.677609","-73.985918","Park Slope-Gowanus                                                         "
"3","BROOKLYN             NY 11217-3767","3636000","BROOKLYN ","11217","40.674859","-73.972014","Park Slope-Gowanus                                                         "
"3","                                  ","108475",,,,,
"3","BROOKLYN             NY 11238-6362","79925","BROOKLYN ","11238","40.671186","-73.960332","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238     ","104649","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6309","175734","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6309","73756","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6309","150253","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6309","127443","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6309","226729","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6310","173096","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6310","220042","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6310","170392","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6382","159669","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6382","72481","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6382","229428","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6382","182469","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6382","175734","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6382","116727","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6382","159074","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6383","114002","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6383","75142","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6383","234808","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6384","294963","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6384","119421","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11215-3702","225392","BROOKLYN ","11215","40.666881","-73.97631","Park Slope-Gowanus                                                         "
"3","BROOKLYN             NY 11238-6384","175734","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6384","116727","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6386","77809","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6385","240156","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6385","193199","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6385","186482","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6385","183793","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6386","158301","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6386","242842","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11215-3378","186482","BROOKLYN ","11215","40.671365","-73.984492","Park Slope-Gowanus                                                         "
"3","BROOKLYN             NY 11238-6387","127443","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-6387","175734","BROOKLYN ","11238","40.671335","-73.960977","Crown Heights North                                                        "
"3","BROOKLYN             NY 11215-2805","84512","BROOKLYN ","11215","40.671546","-73.982466","Park Slope-Gowanus                                                         "
"3","BROOKLYN             NY 11215-5810","3859000","BROOKLYN ","11215","40.660613","-73.980832","Windsor Terrace                                                            "
"3","BRONX                NY 10456-6704","945000",,,,,
"3","BRONX                NY 10456-6704","598000",,,,,
"3","BROOKLYN             NY 11216-2906","650000","BROOKLYN ","11216","40.676503","-73.954243","Crown Heights North                                                        "
"3","BROOKLYN             NY 11216-3512","1205000","BROOKLYN ","11216","40.67571","-73.954936","Crown Heights North                                                        "
"3","BROOKLYN             NY 11216-8855","900000","BROOKLYN ","11216","40.673767","-73.953964","Crown Heights North                                                        "
"3","BROOKLYN             NY 11216-8804","85958","BROOKLYN ","11216","40.673767","-73.953964","Crown Heights North                                                        "
"3","STONY POINT          NY 10980-3701","60660",,,,,
"3","BROOKLYN             NY 11216-8804","81758","BROOKLYN ","11216","40.673767","-73.953964","Crown Heights North                                                        "
"3","BROOKLYN             NY 11216-8804","85958","BROOKLYN ","11216","40.673767","-73.953964","Crown Heights North                                                        "
"3","BROOKLYN             NY 11216-8804","60660","BROOKLYN ","11216","40.673767","-73.953964","Crown Heights North                                                        "
"3","BROOKLYN             NY 11216-8805","81758","BROOKLYN ","11216","40.673767","-73.953964","Crown Heights North                                                        "
"3","BROOKLYN             NY 11216-8805","85958","BROOKLYN ","11216","40.673767","-73.953964","Crown Heights North                                                        "
"3","BROOKLYN             NY 11216-8805","60527","BROOKLYN ","11216","40.673767","-73.953964","Crown Heights North                                                        "
"3","BROOKLYN             NY 11216-8805","81758","BROOKLYN ","11216","40.673767","-73.953964","Crown Heights North                                                        "
"3","BROOKLYN             NY 11216-4194","90992","BROOKLYN ","11216","40.673535","-73.952133","Crown Heights North                                                        "
"3","BROOKLYN             NY 11216     ","252618","BROOKLYN ","11216","40.673535","-73.952133","Crown Heights North                                                        "
"3","BROOKLYN             NY 11216-4194","137104","BROOKLYN ","11216","40.673535","-73.952133","Crown Heights North                                                        "
"3","BROOKLYN             NY 11216-4240","185376","BROOKLYN ","11216","40.673535","-73.952133","Crown Heights North                                                        "
"3","BROOKLYN             NY 11216-4240","140960","BROOKLYN ","11216","40.673535","-73.952133","Crown Heights North                                                        "
"3","BROOKLYN             NY 11216-4240","189695","BROOKLYN ","11216","40.673535","-73.952133","Crown Heights North                                                        "
"3","BROOKLYN             NY 11216-4298","142194","BROOKLYN ","11216","40.673535","-73.952133","Crown Heights North                                                        "
"3","BROOKLYN             NY 11216-4298","194476","BROOKLYN ","11216","40.673535","-73.952133","Crown Heights North                                                        "
"3","BROOKLYN             NY 11238-3584","176586","BROOKLYN ","11238","40.678399","-73.967895","Prospect Heights                                                           "
"3","BROOKLYN             NY 11216-3906","1446000","BROOKLYN ","11216","40.673287","-73.95019","Crown Heights North                                                        "
"3","DALLAS               TX 75230-5220","456000",,,,,
"3","BROOKLYN             NY 11216-4105","710000","BROOKLYN ","11216","40.671465","-73.957271","Crown Heights North                                                        "
"3","NEW YORK             NY 10012-5747","49382",,,,,
"3","GREAT NECK           NY 11022-2044","623000",,,,,
"3","BROOKLYN             NY 11213-3333","944000","BROOKLYN ","11213","40.670563","-73.945999","Crown Heights North                                                        "
"3","BROOKLYN             NY 11213-3310","301000","BROOKLYN ","11213","40.669635","-73.946205","Crown Heights North                                                        "
"3","BROOKLYN             NY 11213-3310","187000","BROOKLYN ","11213","40.669635","-73.946205","Crown Heights North                                                        "
"3","BROOKLYN             NY 11213-3310","187000","BROOKLYN ","11213","40.669635","-73.946205","Crown Heights North                                                        "
"3","BROOKLYN             NY 11213-3310","10303000","BROOKLYN ","11213","40.669635","-73.946205","Crown Heights North                                                        "
"3","BOSTON               MA 02109-3905","1212000",,,,,
"3","BROOKLYN             NY 11213     ","917000",,,,,
"3","BROOKLYN             NY 11225-3121","853000","BROOKLYN ","11225","40.664125","-73.943874","Crown Heights South                                                        "
"3","MILLBURN             NJ 07041-1949","950000",,,,,
"3","BROOKLYN             NY 11213-4339","1156000","BROOKLYN ","11213","40.666813","-73.944171","Crown Heights South                                                        "
"3","BROOKLYN             NY 11225-3121","2668000","BROOKLYN ","11225","40.664125","-73.943874","Crown Heights South                                                        "
"3","BROOKLYN             NY 11213-4333","1563000","BROOKLYN ","11213","40.665903","-73.94251","Crown Heights South                                                        "
"3","NEW YORK             NY 10168-0002","11407500","BROOKLYN ","11203","40.652767","-73.93824","East Flatbush-Farragut                                                     "
"3","BROOKLYN             NY 11225-3120","888000","BROOKLYN ","11225","40.665926","-73.94433","Crown Heights South                                                        "
"3","BROOKLYN             NY 11225-3421","816000","BROOKLYN ","11225","40.662779","-73.953777","Prospect Lefferts Gardens-Wingate                                          "
"3","BROOKLYN             NY 11225     ","224150","BROOKLYN ","11225","40.662053","-73.955511","Prospect Lefferts Gardens-Wingate                                          "
"3","SAN FRANCISCO        CA 94110-1607","224150",,,,,
"3","BROOKLYN             NY 11213-1732","580000","BROOKLYN ","11213","40.675651","-73.930482","Crown Heights North                                                        "
"3","BROOKLYN             NY 11233-4417","648000","BROOKLYN ","11233","40.673502","-73.92216","Crown Heights North                                                        "
"3","MONROE               NY 10950-6260","535000",,,,,
"3","QUEENS VILLAGE       NY 11428-2047","647000",,,,,
"3","BROOKLYN             NY 11211-8919","1157000","BROOKLYN ","11211","40.702036","-73.955809","Williamsburg                                                               "
"3","BROOKLYN             NY 11213-2719","672000","BROOKLYN ","11213","40.671793","-73.936917","Crown Heights North                                                        "
"3","BROOKLYN             NY 11213-3670","835000","BROOKLYN ","11213","40.669222","-73.938783","Crown Heights North                                                        "
"3","BROOKLYN             NY 11213-3677","9980","BROOKLYN ","11213","40.669704","-73.936613","Crown Heights North                                                        "
"3","BROOKLYN             NY 11213-3677","9980","BROOKLYN ","11213","40.669704","-73.936613","Crown Heights North                                                        "
"3","MIDDLE ISLAND        NY 11953-1941","481000",,,,,
"3","BROOKLYN             NY 11213-4108","672000","BROOKLYN ","11213","40.668709","-73.929617","Crown Heights North                                                        "
"3","BROOKLYN             NY 11239-1100","1768000","BROOKLYN ","11239","40.65025","-73.884377","Starrett City                                                              "
"3","BROOKLYN             NY 11213-5244","789000","BROOKLYN ","11213","40.664707","-73.938391","Crown Heights South                                                        "
"3","QUEENS VILLAGE       NY 11428-2047","435000",,,,,
"3","LONG ISLAND CITY     NY 11103-4803","460000",,,,,
"3","BROOKLYN             NY 11233-4513","2183000","BROOKLYN ","11233","40.674542","-73.921262","Ocean Hill                                                                 "
"3","QUEENS VILLAGE       NY 11428-2047","650000",,,,,
"3","QUEENS VILLAGE       NY 11428-2047","777000",,,,,
"3","QUEENS VILLAGE       NY 11428-2047","675000",,,,,
"3","QUEENS VILLAGE       NY 11428-2047","485000",,,,,
"3","QUEENS VILLAGE       NY 11428-2047","462000",,,,,
"3","QUEENS VILLAGE       NY 11428-2047","484000",,,,,
"3","QUEENS VILLAGE       NY 11428-2047","506000",,,,,
"3","BROOKLYN             NY 11206-4369","6085000","BROOKLYN ","11206","40.702908","-73.946734","Bedford                                                                    "
"3","BROOKLYN             NY 11221-4108","0","BROOKLYN ","11221","40.68866","-73.9229","Stuyvesant Heights                                                         "
"3","BROOKLYN             NY 11221-4013","415000","BROOKLYN ","11221","40.687215","-73.920864","Stuyvesant Heights                                                         "
"3","BROOKLYN             NY 11233-1486","128148","BROOKLYN ","11233","40.685377","-73.918858","Stuyvesant Heights                                                         "
"3","QUEENS VILLAGE       NY 11428-2047","883000",,,,,
"3","QUEENS VILLAGE       NY 11428-2047","416000",,,,,
"3","QUEENS VILLAGE       NY 11428-2047","676000",,,,,
"3","QUEENS VILLAGE       NY 11428-2047","592000",,,,,
"3","QUEENS VILLAGE       NY 11428-2047","476000",,,,,
"3","BROOKLYN             NY 11233-1306","1563000","BROOKLYN ","11233","40.683635","-73.920811","Stuyvesant Heights                                                         "
"3","BROOKLYN             NY 11233     ","835000","BROOKLYN ","11233","40.683864","-73.91881","Stuyvesant Heights                                                         "
"3","QUEENS VILLAGE       NY 11428-2047","503000",,,,,
"3","QUEENS VILLAGE       NY 11428-2047","503000",,,,,
"3","QUEENS VILLAGE       NY 11428-2047","503000",,,,,
"3","QUEENS VILLAGE       NY 11428-2047","502000",,,,,
"3","QUEENS VILLAGE       NY 11428-2047","502000",,,,,
"3","QUEENS VILLAGE       NY 11428-2047","577000",,,,,
"3","QUEENS VILLAGE       NY 11428-2047","577000",,,,,
"3","QUEENS VILLAGE       NY 11428-2047","445000",,,,,
"3","QUEENS VILLAGE       NY 11428-2047","294000",,,,,
"3","QUEENS VILLAGE       NY 11428-2047","445000",,,,,
"3","BROOKLYN             NY 11207     ","0","BROOKLYN ","11207","40.684159","-73.912683","Ocean Hill                                                                 "
"3","BROOKLYN             NY 11207     ","0","BROOKLYN ","11207","40.684159","-73.912683","Ocean Hill                                                                 "
"3","BROOKLYN             NY 11233-2010","569000","BROOKLYN ","11233","40.682333","-73.919244","Stuyvesant Heights                                                         "
"3","NEW YORK             NY 10001-6008","2429122","BROOKLYN ","11215","40.667631","-73.980949","Park Slope-Gowanus                                                         "
"3","BROOKLYN             NY 11233     ","0","BROOKLYN ","11233","40.683362","-73.911657","Ocean Hill                                                                 "
"3","BROOKLYN             NY 11233     ","0","BROOKLYN ","11233","40.683362","-73.911657","Ocean Hill                                                                 "
"3","BROOKLYN             NY 11218-0218","522000",,,,,
"3","BROOKLYN             NY 11230     ","723000","BROOKLYN ","11230","40.617688","-73.962615","Midwood                                                                    "
"3","NEW YORK             NY 10014-6832","1456000",,,,,
"3","BROOKLYN             NY 11205-5622","759000","BROOKLYN ","11205","40.694095","-73.955089","Bedford                                                                    "
"3","BROOKLYN             NY 11211-6250","640000","BROOKLYN ","11211","40.709116","-73.960385","North Side-South Side                                                      "
"3","BROOKLYN             NY 11233-2409","594000","BROOKLYN ","11233","40.68099","-73.917688","Stuyvesant Heights                                                         "
"3","SAUGERTIES           NY 12477-1104","533000",,,,,
"3","NEW YORK             NY 10038-1619","74000","BROOKLYN ","11201","40.70187","-73.982836","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"3","NEW YORK             NY 10038-1619","74000","BROOKLYN ","11201","40.70187","-73.982836","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"3","BROOKLYN             NY 11206-5915","457000","BROOKLYN ","11206","40.697496","-73.937304","Stuyvesant Heights                                                         "
"3","BROOKLYN             NY 11206-6701","887000","BROOKLYN ","11206","40.696032","-73.936995","Stuyvesant Heights                                                         "
"3","BROOKLYN             NY 11223-4935","2101000","BROOKLYN ","11223","40.595253","-73.963578","Homecrest                                                                  "
"3","PLAINVIEW            NY 11803-4992","210000",,,,,
"3","PLAINVIEW            NY 11803-4992","210000",,,,,
"3","PLAINVIEW            NY 11803-4992","210000",,,,,
"3","BROOKLYN             NY 11216-1590","80000","BROOKLYN ","11216","40.687473","-73.944745","Bedford                                                                    "
"3","JAMAICA              NY 11432-4654","567000",,,,,
"3","GREAT NECK           NY 11021-5011","662000",,,,,
"3","FLUSHING             NY 11367-3537","231000",,,,,
"3","BROOKLYN             NY 11211-7410","790000","BROOKLYN ","11211","40.705388","-73.951918","Williamsburg                                                               "
"3","NEW YORK             NY 10038-2603","251000",,,,,
"3","NEW YORK             NY 10038-2603","208000",,,,,
"3","BROOKLYN             NY 11221-1810","787000","BROOKLYN ","11221","40.688812","-73.934619","Stuyvesant Heights                                                         "
"3","BROOKLYN             NY 11221-1774","183896","BROOKLYN ","11221","40.686939","-73.937869","Stuyvesant Heights                                                         "
"3","BROOKLYN             NY 11221-1605","702000","BROOKLYN ","11221","40.686324","-73.936561","Stuyvesant Heights                                                         "
"3","BROOKLYN             NY 11221-1610","732000","BROOKLYN ","11221","40.6852","-73.933461","Stuyvesant Heights                                                         "
"3","NEW YORK             NY 10036-4212","519990",,,,,
"3","BROOKLYN             NY 11221-2104","261000","BROOKLYN ","11221","40.68495","-73.929474","Stuyvesant Heights                                                         "
"3","MARLBORO             NJ 07746-1476","552000",,,,,
"3","BROOKLYN             NY 11218-4515","589000","BROOKLYN ","11218","40.640592","-73.976622","Kensington-Ocean Parkway                                                   "
"3","QUEENS VILLAGE       NY 11428-2047","295000",,,,,
"3","BROOKLYN             NY 11233     ","461219","BROOKLYN ","11233","40.683215","-73.937527","Stuyvesant Heights                                                         "
"3","BROOKLYN             NY 11233-1102","718000","BROOKLYN ","11233","40.683988","-73.930802","Stuyvesant Heights                                                         "
"3","NEW YORK             NY 10014-6832","748990",,,,,
"3","BROOKLYN             NY 11233-1006","1118000","BROOKLYN ","11233","40.681817","-73.936796","Stuyvesant Heights                                                         "
"3","BROOKLYN             NY 11233-1163","251010","BROOKLYN ","11233","40.682814","-73.929022","Stuyvesant Heights                                                         "
"3","BROOKLYN             NY 11233-1516","762000","BROOKLYN ","11233","40.683634","-73.927359","Stuyvesant Heights                                                         "
"3","BROOKLYN             NY 11233-1518","763000","BROOKLYN ","11233","40.683945","-73.924654","Stuyvesant Heights                                                         "
"3","BROOKLYN             NY 11233-1107","767000","BROOKLYN ","11233","40.682445","-73.931185","Crown Heights North                                                        "
"3","BROOKLYN             NY 11214     ","655000","BROOKLYN ","11219","40.632675","-73.994581","Borough Park                                                               "
"3","BROOKLYN             NY 11233-1703","1426000","BROOKLYN ","11233","40.681453","-73.933303","Crown Heights North                                                        "
"3","BROOKLYN             NY 11233-3043","856000","BROOKLYN ","11233","40.6783","-73.925208","Crown Heights North                                                        "
"3","NEW YORK             NY 10001-3317","1090052",,,,,
"3","BROOKLYN             NY 11211-8919","220000","BROOKLYN ","11211","40.702036","-73.955809","Williamsburg                                                               "
"3","TARRYTOWN            NY 10591-4121","116858",,,,,
"3","BROOKLYN             NY 11205-4530","6246000","BROOKLYN ","11205","40.693317","-73.952959","Bedford                                                                    "
"3","BROOKLYN             NY 11204     ","141000","BROOKLYN ","11204","40.630344","-73.986249","Borough Park                                                               "
"3","BROOKLYN             NY 11205-2823","906000","BROOKLYN ","11205","40.696383","-73.952776","Bedford                                                                    "
